#######################################
#
# B-band photometry of SN II 2017eaw
#
#######################################
#
# Szalai et al. 2019, ApJ, 876, 19
#
# JD           mag    error   Telescope
 2457971.603   14.855 0.036   UA 0.4m
 2457978.589   15.016 0.035   UA 0.4m
 2457983.439   15.258 0.042   SARA-RM
 2457989.576   15.454 0.040   UA 0.4m
 2457994.447   15.767 0.045   SARA-RM
 2457999.569   16.092 0.042   UA 0.4m
 2458001.589   16.172 0.051   UA 0.4m
 2458003.594   16.694 0.060   UA 0.4m
 2458006.582   17.178 0.070   UA 0.4m
 2458012.598   17.273 0.114   UA 0.4m
 2458015.613   17.590 0.034   UA 0.4m
 2458017.341   17.656 0.046   SARA-RM
 2458067.590   17.979 0.033   SARA-KP
 2458108.623   18.214 0.036   SARA-KP
 2458116.322   18.162 0.091   SARA-RM
 2458134.323   18.297 0.039   SARA-RM
 2458136.595   18.409 0.056   SARA-KP
 2458191.752   18.752 0.039   SARA-RM
 2458248.699   19.097 0.047   SARA-RM
 2458290.748   19.490 0.047   SARA-KP
 2458305.607   19.800 0.058   SARA-RM
 2458347.514   20.112 0.045   SARA-RM
 2458379.387   20.510 0.082   SARA-RM
 2458396.366   20.647 0.068   SARA-RM
 2458429.378   21.095 0.074   SARA-RM
 2458450.358   21.388 0.083   SARA-RM
#######################################
#
# Van Dyk et al. 2019, ApJ, 875, 136
#
# JD            B     error   Telescope
 2457889.600   13.23  0.05    pt5m
 2457890.582   13.13  0.02    pt5m
 2457891.629   13.18  0.01    pt5m
 2457892.623   13.19  0.01    pt5m
 2457893.561   13.17  0.01    pt5m
 2457896.624   13.21  0.01    pt5m
 2457899.573   13.36  0.01    pt5m
 2457900.630   13.36  0.01    pt5m
 2457903.538   13.46  0.02    pt5m
 2457905.524   13.54  0.01    pt5m
 2457908.515   13.62  0.02    pt5m
 2457909.548   13.65  0.02    pt5m
 2457910.515   13.69  0.01    pt5m
 2457912.555   13.82  0.01    pt5m
 2457922.484   14.26  0.03    pt5m
 2457933.465   14.41  0.02    pt5m
 2457935.650   14.45  0.01    pt5m
 2457936.442   14.48  0.02    pt5m
 2457937.456   14.49  0.01    pt5m
 2457941.426   14.52  0.01    pt5m
 2457942.423   14.57  0.02    pt5m
 2457943.427   14.56  0.02    pt5m
 2457945.485   14.60  0.01    pt5m
 2457946.463   14.61  0.01    pt5m
 2457947.447   14.62  0.01    pt5m
 2457948.447   14.60  0.01    pt5m
 2457949.447   14.60  0.01    pt5m
 2457950.476   14.65  0.02    pt5m
 2457951.504   14.67  0.01    pt5m
 2457952.448   14.66  0.02    pt5m
 2457958.418   14.75  0.02    pt5m
 2457959.418   14.71  0.02    pt5m
 2457960.418   14.83  0.02    pt5m
 2457961.416   14.80  0.02    pt5m
 2457962.417   14.82  0.01    pt5m
 2457963.416   14.78  0.02    pt5m
 2457964.423   14.84  0.01    pt5m
 2457965.415   14.82  0.01    pt5m
 2457966.453   14.86  0.01    pt5m
 2457967.413   14.89  0.02    pt5m
 2457968.412   14.95  0.01    pt5m
 2457969.463   14.92  0.01    pt5m
 2457970.411   14.92  0.01    pt5m
 2457971.411   14.93  0.02    pt5m
 2457972.410   14.94  0.02    pt5m
 2457973.409   15.09  0.05    pt5m
 2457974.408   15.02  0.03    pt5m
 2457978.527   15.18  0.04    pt5m
 2457979.405   15.15  0.02    pt5m
 2457980.404   15.07  0.02    pt5m
 2457985.400   15.32  0.02    pt5m
 2457986.399   15.41  0.03    pt5m
 2457987.398   15.40  0.04    pt5m
 2457989.396   15.58  0.03    pt5m
 2457990.396   15.59  0.02    pt5m
 2457992.394   15.54  0.03    pt5m
 2457993.393   15.70  0.04    pt5m
 2457994.393   15.72  0.03    pt5m
 2457995.392   15.95  0.04    pt5m
 2457999.388   16.07  0.04    pt5m
 2458000.409   16.22  0.04    pt5m
 2458001.386   16.39  0.05    pt5m
 2458004.384   16.70  0.06    pt5m
 2458005.383   16.64  0.06    pt5m
 2458006.382   16.85  0.07    pt5m
 2458007.381   17.00  0.08    pt5m
 2458008.380   17.19  0.08    pt5m
 2458009.457   17.43  0.16    pt5m
 2458010.378   17.10  0.09    pt5m
 2458011.377   17.48  0.20    pt5m
 2458013.376   17.34  0.11    pt5m
 2458015.374   17.31  0.13    pt5m
 2458032.360   17.54  0.15    pt5m
 2458034.444   17.82  0.16    pt5m
 2458035.385   17.76  0.17    pt5m
 2458037.356   18.10  0.14    pt5m
 2458044.387   17.90  0.20    pt5m
 2457891.965   13.14  0.01    Nickel
 2457896.953   13.21  0.01    Nickel
 2457898.957   13.26  0.01    Nickel
 2457903.871   13.43  0.01    Nickel
 2457910.832   13.73  0.01    Nickel
 2457924.883   14.22  0.01    Nickel
 2457925.898   14.27  0.01    Nickel
 2457928.891   14.28  0.01    Nickel
 2457933.863   14.43  0.01    Nickel
 2457941.762   14.55  0.01    Nickel
 2457947.856   14.55  0.02    Nickel
 2457956.824   14.76  0.01    Nickel
 2457959.836   14.80  0.01    Nickel
 2457966.828   14.91  0.01    Nickel
 2457971.887   14.91  0.03    Nickel
 2457979.949   15.14  0.01    Nickel
 2457983.859   15.26  0.01    Nickel
 2457994.781   15.79  0.01    Nickel
 2457997.852   15.98  0.01    Nickel
 2457998.797   15.87  0.12    Nickel
 2458009.801   17.30  0.01    Nickel
 2458016.824   17.63  0.02    Nickel
 2458022.836   17.68  0.01    Nickel
 2458027.766   17.70  0.01    Nickel
 2458033.770   17.70  0.01    Nickel
 2458036.805   17.77  0.01    Nickel
 2458052.738   17.87  0.01    Nickel
 2458054.738   17.92  0.01    Nickel
 2458087.633   18.06  0.02    Nickel
 2458089.641   18.10  0.02    Nickel
 2458097.645   18.13  0.01    Nickel
 2457889.934   13.22  0.03    KAIT
 2457892.004   13.22  0.07    KAIT
 2457897.598   13.26  0.01    KAIT
 2457898.000   13.33  0.09    KAIT
 2457899.000   13.38  0.09    KAIT
 2457907.519   13.70  0.02    KAIT
 2457911.530   13.77  0.01    KAIT
 2457917.996   14.09  0.06    KAIT
 2457919.981   14.13  0.03    KAIT
 2457920.996   14.15  0.07    KAIT
 2457921.996   14.20  0.05    KAIT
 2457922.996   14.28  0.08    KAIT
 2457923.977   14.26  0.03    KAIT
 2457924.977   14.25  0.03    KAIT
 2457925.965   14.29  0.03    KAIT
 2457926.984   14.28  0.14    KAIT
 2457927.977   14.36  0.03    KAIT
 2457929.992   14.38  0.05    KAIT
 2457930.973   14.40  0.02    KAIT
 2457931.949   14.41  0.03    KAIT
 2457933.965   14.43  0.03    KAIT
